bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-106_task-russian_run-03_bold	0.012110055	0.008655088	0	27.4045372	1.568263633	1.087892238	0.481083564	7694.230957	0.148417537	27	14.83516484	2.39330841	2.290870377	2.815152352	2.0739025	0.039667	-0.017918713	0.028780861	182	72	60	36	4.589977457	2	3.361111164	3.361111164	4	33.68075373	4.130106449	16.85883904	5.208791256	92371	1.934065938	73.42033005	34.86042786	3.417925396	77.93842316	483.5930786	492.7115479	30618	278.0173035	626.336853	107.343338	57.17463684
sub-106_task-russian_run-04_bold	0.005678626	0.006741049	0	27.60205355	1.569555474	1.059153299	0.481652125	7485.560547	0.150805285	25	13.73626374	2.373346247	2.281456824	2.785864419	2.0527175	0.0591571	-0.018107161	0.029702045	182	72	60	36	4.651169464	2	3.361111164	3.361111164	4	35.01532113	4.227860451	16.83981705	5.285714626	92337	1.934065938	73.78022003	34.65498734	3.517930612	77.78770447	484.1929626	493.1208801	30587	285.4428589	625.9055176	106.019104	61.76792145
sub-109_task-russian_run-01_bold	0.003486648	0.008400785	0	31.86286564	1.681569123	1.020738525	0.44059024	11538.8125	0.148124672	27	14.83516484	2.283365312	2.19822542	2.615513017	2.0363575	0.0461748	-0.020081915	0.021661771	182	72	60	36	5.491300745	2	3.361111164	3.361111164	4	44.76812143	2.77784276	10.61081028	3.89560461	97292	1.395604372	41.63131886	23.31524277	4.232959034	63.0472908	440.8443909	443.0412292	26624	315.2011108	554.531311	80.67904663	67.63346863
sub-109_task-russian_run-02_bold	0.003210495	0.011510157	0	29.49055604	1.592299296	0.995140841	0.440835655	11502.12012	0.164423544	48	26.37362637	2.277393701	2.196520627	2.601957976	2.0337025	0.031789	-0.020473637	0.022601543	182	72	60	36	5.609747174	2	3.361111164	3.361111164	4	47.42811171	2.834865808	11.00384903	3.934066057	97467	1.395604372	43.8571434	24.41893196	3.895471737	63.49938202	444.4463806	445.7967224	26455	321.1566071	559.489563	79.46673584	59.93139648
sub-109_task-russian_run-03_bold	0.001833462	0.006376661	0	28.76929021	1.614955322	1.018673302	0.440835759	11570.21289	0.142427146	29	15.93406593	2.270877372	2.180311701	2.609345413	2.022975	0.036905	-0.020005232	0.022062263	182	72	60	36	5.547904875	2	3.361111164	3.361111164	4	45.89640056	2.810427189	10.74864674	3.917582512	97384	1.362637401	42.40110016	23.79639244	4.480040328	62.8110199	443.3150635	445.467041	26518	318.0266418	555.5403839	80.29312897	79.5859375
sub-109_task-russian_run-04_bold	0.002947363	0.008870671	0	25.40840767	1.487160481	1.012424026	0.440499148	12001.80176	0.134810504	28	15.38461538	2.285720546	2.194616494	2.610517645	2.0520275	0.0442	-0.020152021	0.022032678	182	72	60	36	5.564021194	2	3.361111164	3.361111164	4	45.11429704	2.737112045	10.71094322	3.857142925	97378	1.34065938	42.30769348	23.75101471	4.272813274	62.74179077	443.4260559	445.9395752	26549	317.018689	555.598938	80.14548492	65.14047241
sub-111_task-russian_run-01_bold	0.003548242	0.008016633	0	29.26364583	1.529054307	1.004496328	0.453206924	9108.348633	0.147880585	37	20.32967033	2.340016664	2.217302444	2.805560286	1.997187262	0.036337	-0.029080603	0.041422747	182	72	60	36	4.784769067	2	3.361111164	3.361111164	4.000000477	48.84811233	2.965204477	13.78624725	4.060439587	97567	1.708791256	58.06483727	30.60155678	3.38318778	58.86828613	409.0386047	411.5686951	26728	252.27033	534.8310638	86.01480865	62.03070068
sub-111_task-russian_run-02_bold	0.002582253	0.009276722	0	27.0482884	1.429480241	0.970800233	0.453537941	9066.948242	0.136713801	35	19.23076923	2.348647942	2.23228856	2.810662766	2.0029925	0.0325567	-0.028124982	0.041547973	182	72	60	36	4.759435685	2	3.361111164	3.361111164	4	48.07610634	2.997788906	13.63658905	4.065934181	97380	1.67032969	56.93406677	29.99959183	3.345401211	58.60355377	407.8833313	410.8681335	26863	247.0538513	533.2642822	86.32546234	58.05626297
sub-111_task-russian_run-03_bold	0.018197802	0.014127006	0	28.2270179	1.386874632	1.081550805	0.454677083	8840.535156	0.174310779	50	27.47252747	2.361135394	2.226293519	2.830775162	2.0263375	0.0331488	-0.029141402	0.042415902	182	72	60	36	4.752386989	2	3.361111164	3.361111164	4	46.23769862	3.05481267	14.07084751	4.137362957	97449	1.686813235	59.69340744	30.80041695	3.501907571	58.94565582	409.514801	412.9121094	26814	251.3423157	534.348114	86.88358307	44.11846161
sub-111_task-russian_run-04_bold	0.012578407	0.021049056	0	30.19022132	1.220711156	0.954007903	0.453966214	9016.980469	0.221322265	47	25.82417582	2.374663128	2.234070709	2.843913674	2.046005	0.0279548	-0.027898766	0.042311288	182	72	60	36	4.814473639	2	3.361111164	3.361111164	4	43.26870622	3.030374289	13.77321815	4.098901272	97478	1.67032969	57.86346436	29.86664009	3.369986603	58.5709343	408.4750977	411.7252808	26829	249.9813263	531.9494629	85.51663971	36.30867386
sub-114_task-wb2_run-01_bold	0.001986337	0.007572456	0	23.03251525	1.261403586	0.959577209	0.454486163	4646.655273	0.050543364	2	1.162790698	2.268194078	2.254624655	2.596474912	1.953482667	0.00758646	-0.012547817	0.027285818	172	74	66	41	5.156348843	2.599999905	3.02702713	3.02702713	3.75	27.18871561	4.67192173	20.51598549	6.691860676	132468	2.51744175	93.6279068	42.8767128	3.70230521	75.42739105	476.6303711	479.2180176	31058	331.4197723	609.2566681	92.93597412	65.05207825
sub-114_task-wb2_run-02_bold	0.00239657	0.006031773	0	25.93400644	1.382495588	0.999326303	0.45503723	4547.115723	0.065563306	2	1.162790698	2.264280964	2.246501173	2.594581965	1.951759752	0.0127393	-0.012377972	0.027163064	172	74	66	41	5.184341242	2.599999905	3.02702713	3.02702713	3.750000477	27.59297141	4.663300991	20.67070961	6.761627674	132386	2.587209225	94.33575821	43.38467407	3.56815303	75.31965637	476.9401855	479.2616272	31115	331.0674438	609.6057922	92.44258881	73.08610535
sub-114_task-wb2_run-03_bold	0.006318895	0.012098384	0	26.95578006	1.237096745	0.930137454	0.455639113	4579.435547	0.082348655	12	6.976744186	2.28215068	2.260828762	2.612834197	1.972789082	0.0231207	-0.012789926	0.027068883	172	74	66	41	5.197105474	2.599999905	3.02702713	3.02702713	3.750000477	27.60024645	4.783977985	20.97597885	6.76744175	132437	2.534883738	95.83139801	43.93063736	3.597426124	74.7507019	478.9247437	480.8197632	31103	331.6662689	612.2703491	92.51535034	50.21724701
sub-116_task-russian_run-01_bold	0.004476484	0.022501049	0	28.38149921	1.237450151	0.918260922	0.44249266	5135.063965	0.270305058	111	60.98901099	2.489218023	2.445334176	2.853547393	2.1687725	0.0148916	0.005324314	-0.009891576	182	60	72	36	5.289997544	2	3.361111164	3.361111164	4	38.6857766	3.739090443	10.56385231	4.598901272	99558	1.164835215	37.73626328	19.64048576	4.732164729	42.24602127	328.6628723	336.1483459	24929	207.1340698	410.1978149	63.54286575	38.97025681
sub-116_task-russian_run-02_bold	0.009926758	0.018395673	0	29.04851944	1.400526755	1.04232459	0.44334879	7402.568848	0.274106313	104	57.14285714	2.511483388	2.39763864	2.968491523	2.16832	0.0169039	-0.019876564	0.025193965	182	72	60	36	5.072695803	2	3.361111164	3.361111164	4	36.50275732	2.834865808	10.33608055	3.664835215	99392	1.291208863	38.08186893	20.62968254	4.41721371	42.1279068	325.826416	334.151123	25318	194.0033066	408.5291443	65.87119293	41.90944672
sub-116_task-russian_run-03_bold	0.003093352	0.013953985	0	28.8259153	1.381401433	0.989490805	0.444041949	7175.879883	0.271924664	102	56.04395604	2.459924559	2.357390045	2.903798632	2.118585	0.024288	-0.020821141	0.027023569	182	72	60	36	5.17464382	2	3.361111164	3.361111164	4	40.47441038	2.769696474	10.65726852	3.725274801	99639	1.412087917	39.06593323	21.55227852	4.298240377	41.93649673	326.289093	333.6538696	25138	198.9299469	409.0552368	64.47733307	51.01939774
sub-116_task-russian_run-04_bold	0.005370549	0.014365172	0	29.03496223	1.385334552	0.995959141	0.443421084	7408.326172	0.249617834	96	52.74725275	2.466994476	2.375080624	2.902697805	2.123205	0.0252648	-0.020471411	0.026807752	182	72	60	36	5.158240998	2	3.361111164	3.361111164	4	39.8774679	2.745258093	10.6146946	3.68131876	99628	1.390109897	38.92307663	21.38632202	4.419896773	42.00979233	327.7243652	335.5109863	25154	199.9552254	410.1522217	65.04238892	49.24818802
sub-117_task-russian_run-01_bold	0.008697901	0.005076395	1	23.46863729	1.416081805	1.05960942	0.434322732	12616.53516	0.113767532	26	14.36464088	2.345579549	2.223098147	2.792665741	2.020974759	0.0426144	-0.010746227	0.01768548	181	72	60	36	4.867599907	2	3.361111164	3.361111164	4.000000477	62.81304463	2.457352161	8.639837265	3.762431145	96275	1.530386806	28.11602402	18.9455471	2.946884111	73.03659821	441.2442322	445.5083008	27064	277.2522171	570.7701843	91.52355957	73.31134033
sub-117_task-russian_run-02_bold	0.003656154	0.005984425	0	24.25472699	1.381610696	0.981741686	0.43484756	12613.40723	0.116630376	19	10.43956044	2.344681358	2.232895502	2.786266072	2.0148825	0.0309532	-0.011171059	0.01746963	182	72	60	36	4.929020976	2	3.361111164	3.361111164	4	57.82939759	2.590481043	8.805871964	3.758241892	96337	1.34065938	29.20879173	19.30045891	2.779836614	72.74528503	442.765564	446.3132019	26967	281.7868134	571.9143066	90.54636383	69.36390686
sub-117_task-russian_run-03_bold	0.006655495	0.005565255	0	25.50853343	1.450955323	1.0445379	0.434824774	12417.83691	0.150881888	27	14.83516484	2.348796441	2.232487899	2.794923923	2.0189775	0.0451647	-0.011443435	0.017003998	182	72	60	36	4.943103809	2	3.361111164	3.361111164	4	60.10117346	2.517165184	8.819596291	3.796703339	96372	1.532967091	29.15384674	19.35953331	2.872188414	72.94078827	443.2702942	446.967041	26975	282.2868256	572.5510864	90.42066956	68.92314148
sub-117_task-russian_run-04_bold	0.004227363	0.00455451	0	24.39213733	1.455387211	1.03852211	0.435298929	12151.30469	0.12408119	19	10.43956044	2.335451406	2.221098808	2.780705411	2.00455	0.0456378	-0.011974993	0.017524421	182	72	60	36	4.957250425	2	3.361111164	3.361111164	4	59.35638953	2.521238327	9.029862404	3.84065938	96454	1.593406677	30.04038496	19.78002357	2.744221277	72.22799683	443.5281677	446.5714417	26958	285.0258179	573.5227966	90.08283234	77.4962616
sub-120_task-russian_run-01_bold	0.010128407	0.006743542	0	19.18521436	1.311625389	1.096664771	0.42420805	10841.76172	0.215621289	90	49.45054945	2.484083581	2.453471366	2.931759623	2.067019754	0.0156431	-0.017117623	0.021741087	182	72	60	36	4.847138868	2	3.361111164	3.361111164	4.000000477	54.18526473	2.989643335	11.03745747	3.89560461	100531	1.401098967	39.04395676	24.13052177	3.568617302	59.31630707	416.9940491	426.6813354	24080	238.3142937	531.5830078	88.02563477	66.85940552
sub-120_task-russian_run-02_bold	0.014256044	0.006855817	0	18.27865592	1.346655123	1.119828331	0.425134143	10449.95703	0.200463756	84	46.15384615	2.481879565	2.463185416	2.91998078	2.0624725	0.0114797	-0.01758061	0.020983832	182	72	60	36	4.910166433	2	3.361111164	3.361111164	4	51.59931883	3.128127575	11.33291626	3.989011049	100610	1.351648331	40.65137482	24.70145416	3.546118368	59.60551453	419.2641602	428.4588013	24054	245.1659393	534.7365417	87.25771332	68.30950928
sub-120_task-russian_run-03_bold	0.004112983	0.006766675	1	17.20905959	1.180926039	1.022327456	0.425079509	10379.03809	0.219514342	83	45.85635359	2.479717623	2.45806806	2.922917309	2.0581675	0.0178649	-0.017223153	0.020040656	181	72	60	36	4.864491952	2	3.361111164	3.361111164	4	50.61699706	3.030734062	11.24018002	3.994475365	100638	1.530386806	40.40414505	23.98942184	3.566540747	60.35256195	419.2606812	428.8259888	24046	242.0331573	534.5317688	88.15248871	66.77842712
sub-120_task-russian_run-04_bold	0.003922527	0.005891462	0	17.73181164	1.231784136	1.048444284	0.425422256	10236.79004	0.208873493	77	42.30769231	2.470841942	2.448095168	2.904875657	2.059555	0.0140906	-0.017494934	0.019567717	182	72	60	36	4.865601334	2	3.361111164	3.361111164	4	49.78652326	2.997788906	11.24658966	4.027472496	100624	1.620879173	40.96703339	23.58903503	3.501618645	60.39160919	419.1920471	428.5109863	24042	242.0392914	534.8349304	88.06764984	71.0735321
sub-121_task-russian_run-01_bold	0.001562692	0.007877501	0	30.2009228	1.695744249	1.004969948	0.434271179	11467.78711	0.075999672	1	0.549450549	2.322046292	2.29256922	2.659867396	2.01370226	0.0397658	-0.017875493	0.032898631	182	72	60	36	5.229941147	2	3.361111164	3.361111164	4.000000477	121.6049161	2.476434469	10.47919655	3.593406677	98687	1.346153855	39.30824165	26.56380081	4.511313127	53.93576431	399.0290833	404.5934143	25297	257.4055115	501.8472595	77.35945892	72.24260712
sub-121_task-russian_run-02_bold	0.002170934	0.007279751	0	30.13389121	1.706782715	1.025758633	0.434490442	11349.30957	0.085072809	5	2.747252747	2.3106337	2.280727898	2.651670702	1.9995025	0.0388328	-0.017864021	0.032142948	182	72	60	36	5.180090226	2	3.361111164	3.361111164	4	115.8364094	2.484580755	10.64008522	3.615384817	98808	1.368131876	40.0236269	26.79718208	4.465414632	54.04982758	398.2462463	404.0384827	25239	254.7714355	501.5170593	77.99680328	75.16172791
sub-121_task-russian_run-03_bold	0.001572198	0.008555091	0	28.72142712	1.543473427	1.001287371	0.434412504	11241.71387	0.106236912	11	6.043956044	2.306416324	2.27600922	2.646264752	1.996975	0.0675534	-0.018286167	0.031923506	182	72	60	36	5.21035675	2	3.361111164	3.361111164	4	116.31898	2.525311708	10.68976688	3.637362719	98887	1.368131876	40.50384789	26.69655418	4.381073804	53.91947556	398.8800049	404.2912292	25203	255.109346	502.092865	77.59223175	66.60183716
sub-121_task-russian_run-04_bold	0.00179478	0.007932333	0	29.47599803	1.618014154	0.998803267	0.435117781	10983.78418	0.091977012	10	5.494505495	2.307655098	2.281816824	2.654818471	1.98633	0.0508961	-0.018321658	0.032509439	182	72	60	36	5.144920307	2	3.361111164	3.361111164	4	112.8041426	2.557896376	10.94643402	3.68131876	98913	1.401098967	41.76263962	27.46623993	4.66814958	54.43269348	399.5412903	405.0851746	25206	256.8901062	502.684082	78.7334137	69.54920197
sub-124_task-russian_run-01_bold	0.00149956	0.004847404	0	20.28165447	1.362566499	1.01116312	0.39484719	11622.87402	0.084493322	0	0	2.453112128	2.406608888	2.872645244	2.080082252	0.0145825	-0.013503316	0.013874628	182	72	60	36	5.08072848	2	3.361111164	3.361111164	4.000000477	68.17641455	1.849179864	7.266029835	3.142857313	104377	1.368131876	25.21098938	13.84505177	4.824440154	42.72666168	341.1131287	351.9615479	21005	199.0022064	422.3175964	69.27218628	92.20188141
sub-124_task-russian_run-02_bold	0.002126099	0.004481352	0	18.1882881	1.325337103	1.020479254	0.39540006	11407.49805	0.082452861	1	0.549450549	2.458756487	2.415153681	2.871380781	2.089735	0.0106959	-0.013570165	0.014138071	182	72	60	36	5.145503201	2	3.361111164	3.361111164	4	65.24833399	1.873618364	7.297149181	3.170329809	104266	1.384615421	25.51648331	13.77844334	4.748836573	42.43338013	341.6347656	351.9945068	21057	201.8461548	422.727478	68.40655518	95.65990448
sub-124_task-russian_run-03_bold	0.001925055	0.004252482	0	16.27837551	1.24317512	1.021096785	0.395728695	11251.14844	0.088397503	1	0.549450549	2.447628836	2.397823103	2.865245905	2.0798175	0.0168554	-0.013879497	0.013431262	182	72	60	36	5.189883138	2	3.361111164	3.361111164	4	61.67432578	1.889910817	7.381654739	3.186813354	104373	1.412087917	25.86703377	13.91868305	4.924372271	42.15643311	341.9355469	351.8241882	20991	206.0879135	422.2445068	67.78877258	95.85726166
sub-124_task-russian_run-04_bold	0.001985	0.003645198	0	16.78036991	1.268193099	1.034186019	0.395563471	11320.55469	0.091780471	0	0	2.444542114	2.39223864	2.860890203	2.0804975	0.021193	-0.013816415	0.013231612	182	72	60	36	5.16620744	2	3.361111164	3.361111164	4	61.81622966	1.873618245	7.349320889	3.18131876	104331	1.401098967	25.70879173	13.84358883	4.808317225	42.32746124	341.3198242	351.1208801	20999	203.671431	422.2434082	67.96330261	104.81427
sub-125_task-wb2_run-01_bold	0.001653895	0.012929209	0	29.63764802	1.318371992	0.971805903	0.517859492	3611.796875	0.103280433	18	10.46511628	2.329911663	2.127932695	2.625235803	2.236566489	0.0160088	-0.018455153	0.048684586	172	74	66	45	5.186289738	2.599999905	3.02702713	3.02702713	3.000000238	30.84632457	5.947648048	23.63151169	7.674418449	130859	2.9360466	103.9418564	43.36278534	4.075193429	68.29454041	484.5580139	488.9069824	47371	320.9273224	613.1860352	94.26812744	51.86988449
sub-125_task-wb2_run-02_bold	0.002709593	0.014459122	0	30.75361968	1.310801927	0.974009277	0.519151766	3588.778076	0.12419913	25	14.53488372	2.346820402	2.146376534	2.642361517	2.251723154	0.0190944	-0.019812448	0.047013436	172	74	66	45	5.230523976	2.599999905	3.02702713	3.02702713	3.000000238	29.50678948	5.835591316	23.91533279	7.697674274	130679	3.058139563	106.0191849	43.5941658	4.014849079	68.01003265	484.6207581	488.1860352	47481	323.1802368	612.4650879	93.33307648	49.42929459
sub-125_task-wb2_run-03_bold	0.004029477	0.012224553	0	31.71974075	1.289669121	0.984094059	0.520563305	3464.308838	0.139054208	26	15.11627907	2.318723439	2.119700196	2.616966964	2.219503157	0.0421796	-0.020695806	0.047935847	172	74	66	45	5.213073723	2.599999905	3.02702713	3.02702713	3.000000238	29.86148618	5.973507881	24.55371475	7.825581551	130855	3.116279125	109.3023224	44.93768692	4.173353556	67.74281311	485.488678	489.0174255	47361	324.8139648	614.0930176	93.80497742	52.56137466
sub-129_task-russian_run-01_bold	0.02779544	0.022802093	0	26.01797425	1.319150473	1.119865047	0.467635815	10307.46582	0.254935853	46	25.27472527	2.475622071	2.385499797	2.910094169	2.131272246	0.00742402	-0.010408678	0.030480843	182	72	60	36	5.097717614	2	3.361111164	3.361111164	4.000000477	37.45624272	2.973350763	11.88808155	3.714285851	93682	1.049450517	45.90659332	27.77653313	4.042839479	55.84607315	389.692627	395.6895752	29686	250.9629211	495.6470032	77.61962128	34.24819183
sub-129_task-russian_run-02_bold	0.006008462	0.007811597	0	22.74691986	1.456400843	1.026048107	0.470199079	9313.329102	0.092280707	3	1.648351648	2.438631997	2.350788062	2.86992293	2.095185	0.0113419	-0.012480537	0.031163206	182	72	60	36	5.15870696	2	3.361111164	3.361111164	4	35.80961772	3.022227526	12.19015884	3.851648331	93556	1.208791256	47.86676121	28.00598145	3.992193056	55.36543274	389.1215515	395.2033081	29888	251.5054993	492.9577026	76.60770416	65.1161499
sub-129_task-russian_run-03_bold	0.001474725	0.007370816	0	22.26528948	1.36780729	0.952085501	0.470591722	9028.654297	0.076266677	3	1.648351648	2.399725545	2.310593021	2.830421112	2.0581625	0.0130593	-0.013033783	0.03076333	182	72	60	36	5.194269667	2	3.361111164	3.361111164	4	33.20929734	2.940765858	12.31474972	3.901098967	93752	1.406593442	48.82966995	27.42494774	4.01133245	55.83383179	390.1335144	395.5412292	29690	255.6071541	493.765947	76.14825439	69.00190735
sub-129_task-russian_run-04_bold	0.001933462	0.006279485	0	22.41825613	1.443606875	1.002033737	0.470951533	9142.523438	0.080762365	5	2.747252747	2.407275255	2.312994013	2.843604253	2.0652275	0.0119314	-0.013226382	0.031198557	182	72	60	36	5.212119794	2	3.361111164	3.361111164	4	34.19294228	2.80228138	12.36481285	3.89560461	93687	1.593406677	48.93791199	27.74873352	3.930422468	55.76051331	390.997467	396.401123	29707	255.5065964	494.4950562	76.05244446	73.38140106
